frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
254;5;1;1;115;0.01968503937007874;0.003937007874015748;0.003937007874015748;[19, 57, 143, 35];levels_dj/training_994.txt
125;7;1;1;125;0.056;0.008;0.008;[16, 10, 80, 19];levels_dj/training_356.txt
343;5;0;0;25;0.014577259475218658;0.0;0.0;[31, 110, 153, 49];levels_dj/training_52.txt
1000;3;0;0;15;0.003;0.0;0.0;[163, 316, 354, 167];levels_dj/training_812.txt
1000;13;12;0;0;0.013;0.012;0.0;[66, 103, 729, 102];levels_dj/training_478.txt
141;3;1;1;115;0.02127659574468085;0.0070921985815602835;0.0070921985815602835;[11, 15, 98, 17];levels_dj/training_1_176.txt
238;5;2;1;110;0.02100840336134454;0.008403361344537815;0.004201680672268907;[22, 16, 184, 16];levels_dj/training_929.txt
621;5;2;0;5;0.008051529790660225;0.00322061191626409;0.0;[62, 51, 434, 74];levels_dj/training_453.txt
123;3;0;1;115;0.024390243902439025;0.0;0.008130081300813009;[8, 13, 85, 17];levels_dj/training_1_93.txt
101;4;0;1;120;0.039603960396039604;0.0;0.009900990099009901;[14, 9, 61, 17];levels_dj/training_352.txt
776;6;2;0;30;0.007731958762886598;0.002577319587628866;0.0;[67, 72, 565, 72];levels_dj/training_583.txt
1000;3;0;0;15;0.003;0.0;0.0;[74, 101, 750, 75];levels_dj/training_381.txt
1000;6;2;0;10;0.006;0.002;0.0;[92, 83, 733, 92];levels_dj/training_419.txt
487;12;7;1;120;0.024640657084188913;0.014373716632443531;0.002053388090349076;[44, 40, 348, 55];levels_dj/training_1_93.txt
513;8;6;0;0;0.015594541910331383;0.011695906432748537;0.0;[52, 38, 371, 52];levels_dj/training_451.txt
1000;13;19;0;0;0.013;0.019;0.0;[73, 166, 631, 130];levels_dj/training_982.txt
317;8;2;1;125;0.025236593059936908;0.006309148264984227;0.0031545741324921135;[25, 46, 190, 56];levels_dj/training_87.txt
368;6;2;1;110;0.016304347826086956;0.005434782608695652;0.002717391304347826;[27, 29, 248, 64];levels_dj/training_857.txt
119;2;0;1;110;0.01680672268907563;0.0;0.008403361344537815;[6, 26, 74, 13];levels_dj/training_503.txt
196;5;3;0;5;0.025510204081632654;0.015306122448979591;0.0;[13, 17, 138, 28];levels_dj/training_479.txt
