frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;4;4;0;10;0.004;0.004;0.0;[168, 461, 165, 206];levels_dj/training_512.txt
1000;6;3;0;10;0.006;0.003;0.0;[196, 182, 173, 449];levels_dj/training_1_184.txt
1000;5;0;0;25;0.005;0.0;0.0;[194, 169, 155, 482];levels_dj/training_760.txt
1000;6;3;0;0;0.006;0.003;0.0;[180, 182, 268, 370];levels_dj/training_598.txt
1000;8;1;0;30;0.008;0.001;0.0;[191, 229, 246, 334];levels_dj/training_69.txt
1000;7;9;0;0;0.007;0.009;0.0;[180, 232, 188, 400];levels_dj/training_911.txt
1000;4;10;0;0;0.004;0.01;0.0;[323, 203, 230, 244];levels_dj/training_750.txt
1000;4;8;0;0;0.004;0.008;0.0;[185, 239, 378, 198];levels_dj/training_1_129.txt
1000;2;12;0;0;0.002;0.012;0.0;[468, 211, 143, 178];levels_dj/training_1_60.txt
1000;7;3;0;5;0.007;0.003;0.0;[455, 166, 193, 186];levels_dj/training_612.txt
1000;4;12;0;0;0.004;0.012;0.0;[161, 278, 408, 153];levels_dj/training_1_75.txt
1000;2;11;0;0;0.002;0.011;0.0;[267, 170, 331, 232];levels_dj/training_145.txt
1000;10;0;0;50;0.01;0.0;0.0;[163, 292, 298, 247];levels_dj/training_586.txt
1000;2;4;0;0;0.002;0.004;0.0;[261, 262, 229, 248];levels_dj/training_541.txt
1000;3;0;0;15;0.003;0.0;0.0;[430, 207, 184, 179];levels_dj/training_404.txt
1000;3;14;0;0;0.003;0.014;0.0;[207, 262, 208, 323];levels_dj/training_1_174.txt
1000;5;12;0;0;0.005;0.012;0.0;[166, 237, 443, 154];levels_dj/training_1_107.txt
1000;3;25;0;10;0.003;0.025;0.0;[157, 263, 391, 189];levels_dj/training_29.txt
1000;7;16;0;0;0.007;0.016;0.0;[188, 247, 388, 177];levels_dj/training_769.txt
1000;5;2;0;5;0.005;0.002;0.0;[144, 305, 382, 169];levels_dj/training_741.txt
1000;2;0;0;10;0.002;0.0;0.0;[161, 447, 224, 168];levels_dj/training_858.txt
1000;4;0;0;20;0.004;0.0;0.0;[327, 231, 212, 230];levels_dj/training_9.txt
1000;7;1;0;25;0.007;0.001;0.0;[229, 251, 237, 283];levels_dj/training_803.txt
1000;5;19;0;0;0.005;0.019;0.0;[178, 474, 166, 182];levels_dj/training_766.txt
1000;1;0;0;5;0.001;0.0;0.0;[147, 518, 169, 166];levels_dj/training_456.txt
1000;7;14;0;0;0.007;0.014;0.0;[221, 238, 314, 227];levels_dj/training_604.txt
1000;7;7;0;0;0.007;0.007;0.0;[186, 203, 196, 415];levels_dj/training_1_45.txt
1000;4;53;0;0;0.004;0.053;0.0;[174, 190, 441, 195];levels_dj/training_1_157.txt
1000;4;0;0;20;0.004;0.0;0.0;[204, 293, 291, 212];levels_dj/training_981.txt
1000;9;1;0;35;0.009;0.001;0.0;[237, 174, 159, 430];levels_dj/training_147.txt
1000;1;3;0;0;0.001;0.003;0.0;[153, 463, 212, 172];levels_dj/training_1_160.txt
1000;1;4;0;0;0.001;0.004;0.0;[277, 216, 170, 337];levels_dj/training_403.txt
1000;3;0;0;15;0.003;0.0;0.0;[153, 537, 153, 157];levels_dj/training_77.txt
1000;2;0;0;10;0.002;0.0;0.0;[159, 510, 168, 163];levels_dj/training_767.txt
1000;5;1;0;15;0.005;0.001;0.0;[378, 175, 201, 246];levels_dj/training_326.txt
1000;5;13;0;0;0.005;0.013;0.0;[374, 205, 181, 240];levels_dj/training_376.txt
1000;4;11;0;0;0.004;0.011;0.0;[163, 493, 153, 191];levels_dj/training_1_12.txt
1000;1;0;0;5;0.001;0.0;0.0;[168, 519, 154, 159];levels_dj/training_290.txt
1000;4;0;0;20;0.004;0.0;0.0;[408, 180, 161, 251];levels_dj/training_987.txt
1000;6;2;0;10;0.006;0.002;0.0;[194, 164, 139, 503];levels_dj/training_1_169.txt
1000;2;0;0;10;0.002;0.0;0.0;[483, 207, 145, 165];levels_dj/training_463.txt
1000;4;1;0;10;0.004;0.001;0.0;[159, 184, 193, 464];levels_dj/training_659.txt
1000;2;0;0;10;0.002;0.0;0.0;[153, 344, 167, 336];levels_dj/training_775.txt
1000;4;23;0;0;0.004;0.023;0.0;[204, 466, 160, 170];levels_dj/training_1_7.txt
1000;0;1;0;0;0.0;0.001;0.0;[161, 537, 162, 140];levels_dj/training_63.txt
1000;4;16;0;0;0.004;0.016;0.0;[198, 500, 155, 147];levels_dj/training_1_84.txt
1000;10;12;0;0;0.01;0.012;0.0;[202, 154, 245, 399];levels_dj/training_1_113.txt
1000;6;0;0;30;0.006;0.0;0.0;[143, 261, 287, 309];levels_dj/training_1_98.txt
1000;3;7;0;0;0.003;0.007;0.0;[194, 175, 162, 469];levels_dj/training_483.txt
1000;3;18;0;0;0.003;0.018;0.0;[142, 357, 153, 348];levels_dj/training_1_3.txt
1000;2;0;0;10;0.002;0.0;0.0;[232, 459, 143, 166];levels_dj/training_193.txt
1000;3;0;0;15;0.003;0.0;0.0;[158, 387, 158, 297];levels_dj/training_326.txt
1000;6;0;0;30;0.006;0.0;0.0;[177, 208, 142, 473];levels_dj/training_1_22.txt
1000;1;0;0;5;0.001;0.0;0.0;[143, 222, 145, 490];levels_dj/training_270.txt
1000;3;1;0;15;0.003;0.001;0.0;[134, 542, 153, 171];levels_dj/training_327.txt
1000;7;5;0;0;0.007;0.005;0.0;[489, 195, 160, 156];levels_dj/training_615.txt
1000;1;12;0;0;0.001;0.012;0.0;[191, 142, 183, 484];levels_dj/training_818.txt
1000;4;0;0;20;0.004;0.0;0.0;[235, 316, 145, 304];levels_dj/training_959.txt
1000;4;0;0;20;0.004;0.0;0.0;[299, 178, 138, 385];levels_dj/training_948.txt
1000;1;1;0;5;0.001;0.001;0.0;[267, 161, 169, 403];levels_dj/training_1_172.txt
1000;4;4;0;10;0.004;0.004;0.0;[170, 137, 155, 538];levels_dj/training_780.txt
1000;6;1;0;20;0.006;0.001;0.0;[246, 163, 131, 460];levels_dj/training_679.txt
1000;5;13;0;0;0.005;0.013;0.0;[174, 211, 162, 453];levels_dj/training_286.txt
1000;6;10;0;0;0.006;0.01;0.0;[311, 166, 172, 351];levels_dj/training_391.txt
1000;4;16;0;0;0.004;0.016;0.0;[331, 140, 186, 343];levels_dj/training_411.txt
1000;8;5;0;0;0.008;0.005;0.0;[202, 148, 173, 477];levels_dj/training_397.txt
1000;4;1;0;10;0.004;0.001;0.0;[125, 180, 150, 545];levels_dj/training_929.txt
1000;4;3;0;10;0.004;0.003;0.0;[567, 153, 132, 148];levels_dj/training_706.txt
1000;5;6;0;0;0.005;0.006;0.0;[171, 156, 142, 531];levels_dj/training_445.txt
1000;3;7;0;0;0.003;0.007;0.0;[261, 171, 233, 335];levels_dj/training_917.txt
1000;4;15;0;0;0.004;0.015;0.0;[219, 240, 350, 191];levels_dj/training_1_110.txt
1000;5;24;0;0;0.005;0.024;0.0;[257, 162, 174, 407];levels_dj/training_319.txt
1000;5;7;0;0;0.005;0.007;0.0;[445, 137, 136, 282];levels_dj/training_466.txt
1000;1;7;0;0;0.001;0.007;0.0;[152, 148, 129, 571];levels_dj/training_444.txt
1000;1;11;0;0;0.001;0.011;0.0;[521, 132, 137, 210];levels_dj/training_201.txt
1000;2;1;0;0;0.002;0.001;0.0;[554, 137, 133, 176];levels_dj/training_1_129.txt
1000;7;0;0;35;0.007;0.0;0.0;[173, 156, 153, 518];levels_dj/training_612.txt
1000;7;1;0;25;0.007;0.001;0.0;[453, 124, 149, 274];levels_dj/training_1_19.txt
1000;6;1;0;20;0.006;0.001;0.0;[111, 157, 145, 587];levels_dj/training_959.txt
1000;1;15;0;0;0.001;0.015;0.0;[523, 142, 143, 192];levels_dj/training_312.txt
1000;6;45;0;0;0.006;0.045;0.0;[139, 187, 509, 165];levels_dj/training_1_153.txt
1000;4;21;0;0;0.004;0.021;0.0;[257, 175, 357, 211];levels_dj/training_0.txt
1000;6;15;0;0;0.006;0.015;0.0;[545, 147, 137, 171];levels_dj/training_899.txt
1000;3;3;0;0;0.003;0.003;0.0;[468, 148, 135, 249];levels_dj/training_609.txt
1000;2;5;0;0;0.002;0.005;0.0;[180, 202, 146, 472];levels_dj/training_185.txt
1000;6;1;0;20;0.006;0.001;0.0;[560, 137, 134, 169];levels_dj/training_942.txt
1000;7;6;0;0;0.007;0.006;0.0;[451, 145, 227, 177];levels_dj/training_617.txt
1000;0;2;0;0;0.0;0.002;0.0;[622, 126, 122, 130];levels_dj/training_1_100.txt
1000;1;1;0;5;0.001;0.001;0.0;[607, 139, 121, 133];levels_dj/training_271.txt
1000;1;0;0;5;0.001;0.0;0.0;[144, 144, 274, 438];levels_dj/training_28.txt
1000;11;2;0;35;0.011;0.002;0.0;[160, 169, 173, 498];levels_dj/training_961.txt
1000;3;0;0;15;0.003;0.0;0.0;[603, 139, 129, 129];levels_dj/training_969.txt
1000;7;0;0;35;0.007;0.0;0.0;[118, 135, 123, 624];levels_dj/training_161.txt
1000;5;15;0;0;0.005;0.015;0.0;[587, 140, 141, 132];levels_dj/training_704.txt
1000;1;6;0;0;0.001;0.006;0.0;[560, 147, 112, 181];levels_dj/training_441.txt
1000;4;2;0;0;0.004;0.002;0.0;[196, 143, 129, 532];levels_dj/training_464.txt
1000;8;13;0;0;0.008;0.013;0.0;[155, 210, 484, 151];levels_dj/training_744.txt
1000;6;30;0;0;0.006;0.03;0.0;[155, 124, 576, 145];levels_dj/training_1_15.txt
1000;0;0;0;0;0.0;0.0;0.0;[456, 282, 137, 125];levels_dj/training_818.txt
1000;11;8;0;15;0.011;0.008;0.0;[363, 200, 282, 155];levels_dj/training_258.txt
1000;4;23;0;0;0.004;0.023;0.0;[236, 176, 447, 141];levels_dj/training_1_27.txt
1000;0;0;0;0;0.0;0.0;0.0;[139, 619, 124, 118];levels_dj/training_15.txt
1000;2;31;0;0;0.002;0.031;0.0;[186, 558, 128, 128];levels_dj/training_294.txt
1000;1;0;0;5;0.001;0.0;0.0;[120, 637, 116, 127];levels_dj/training_796.txt
1000;7;1;0;30;0.007;0.001;0.0;[457, 297, 131, 115];levels_dj/training_732.txt
1000;2;0;0;10;0.002;0.0;0.0;[369, 277, 151, 203];levels_dj/training_758.txt
1000;7;0;0;35;0.007;0.0;0.0;[585, 128, 134, 153];levels_dj/training_792.txt
1000;10;3;0;20;0.01;0.003;0.0;[636, 133, 125, 106];levels_dj/training_802.txt
1000;5;0;0;25;0.005;0.0;0.0;[652, 122, 107, 119];levels_dj/training_126.txt
1000;6;1;0;20;0.006;0.001;0.0;[639, 121, 120, 120];levels_dj/training_58.txt
1000;4;9;0;0;0.004;0.009;0.0;[527, 113, 246, 114];levels_dj/training_1_19.txt
1000;5;2;0;5;0.005;0.002;0.0;[479, 117, 262, 142];levels_dj/training_397.txt
1000;3;1;0;5;0.003;0.001;0.0;[633, 134, 112, 121];levels_dj/training_287.txt
1000;11;1;0;45;0.011;0.001;0.0;[338, 118, 150, 394];levels_dj/training_52.txt
1000;4;25;0;0;0.004;0.025;0.0;[290, 130, 251, 329];levels_dj/training_706.txt
1000;3;2;0;15;0.003;0.002;0.0;[624, 148, 117, 111];levels_dj/training_1_67.txt
1000;10;21;0;0;0.01;0.021;0.0;[415, 118, 201, 266];levels_dj/training_248.txt
1000;3;5;0;15;0.003;0.005;0.0;[148, 601, 119, 132];levels_dj/training_1_90.txt
1000;5;1;0;25;0.005;0.001;0.0;[512, 126, 146, 216];levels_dj/training_865.txt
1000;4;5;0;0;0.004;0.005;0.0;[603, 135, 139, 123];levels_dj/training_654.txt
1000;8;12;0;0;0.008;0.012;0.0;[588, 121, 179, 112];levels_dj/training_230.txt
1000;2;0;0;10;0.002;0.0;0.0;[661, 112, 105, 122];levels_dj/training_657.txt
1000;9;2;0;35;0.009;0.002;0.0;[649, 113, 110, 128];levels_dj/training_593.txt
1000;4;4;0;0;0.004;0.004;0.0;[629, 114, 124, 133];levels_dj/training_579.txt
1000;7;3;0;10;0.007;0.003;0.0;[638, 115, 113, 134];levels_dj/training_478.txt
1000;2;6;0;0;0.002;0.006;0.0;[644, 113, 115, 128];levels_dj/training_4.txt
1000;4;0;0;20;0.004;0.0;0.0;[652, 114, 111, 123];levels_dj/training_1_193.txt
1000;5;7;0;0;0.005;0.007;0.0;[637, 117, 129, 117];levels_dj/training_464.txt
1000;5;18;0;0;0.005;0.018;0.0;[647, 123, 114, 116];levels_dj/training_899.txt
1000;8;2;0;20;0.008;0.002;0.0;[650, 104, 123, 123];levels_dj/training_608.txt
1000;4;6;0;0;0.004;0.006;0.0;[659, 112, 121, 108];levels_dj/training_978.txt
1000;6;1;0;20;0.006;0.001;0.0;[142, 117, 98, 643];levels_dj/training_328.txt
1000;2;17;0;0;0.002;0.017;0.0;[199, 110, 109, 582];levels_dj/training_848.txt
