frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;6;2;0;10;0.006;0.002;0.0;[186, 261, 329, 224];levels_randomized_gfx/training_399.txt
1000;2;0;0;10;0.002;0.0;0.0;[164, 225, 189, 422];levels_randomized_gfx/training_301.txt
1000;1;0;0;5;0.001;0.0;0.0;[179, 178, 163, 480];levels_randomized_gfx/training_1_141.txt
1000;2;16;0;0;0.002;0.016;0.0;[174, 172, 174, 480];levels_randomized_gfx/training_963.txt
1000;2;14;0;0;0.002;0.014;0.0;[496, 166, 184, 154];levels_randomized_gfx/training_883.txt
1000;1;1;0;0;0.001;0.001;0.0;[340, 196, 152, 312];levels_randomized_gfx/training_465.txt
1000;8;6;0;0;0.008;0.006;0.0;[198, 153, 197, 452];levels_randomized_gfx/training_1_49.txt
1000;1;48;0;0;0.001;0.048;0.0;[174, 496, 156, 174];levels_randomized_gfx/training_1_77.txt
1000;1;2;0;0;0.001;0.002;0.0;[336, 268, 167, 229];levels_randomized_gfx/training_466.txt
1000;1;0;0;5;0.001;0.0;0.0;[327, 364, 154, 155];levels_randomized_gfx/training_658.txt
1000;2;0;0;10;0.002;0.0;0.0;[225, 254, 299, 222];levels_randomized_gfx/training_632.txt
1000;5;2;0;5;0.005;0.002;0.0;[189, 169, 160, 482];levels_randomized_gfx/training_266.txt
1000;0;0;0;0;0.0;0.0;0.0;[177, 495, 157, 171];levels_randomized_gfx/training_517.txt
1000;3;9;0;0;0.003;0.009;0.0;[175, 182, 178, 465];levels_randomized_gfx/training_952.txt
1000;2;2;0;0;0.002;0.002;0.0;[498, 168, 158, 176];levels_randomized_gfx/training_671.txt
1000;5;24;0;0;0.005;0.024;0.0;[171, 195, 339, 295];levels_randomized_gfx/training_304.txt
1000;1;9;0;0;0.001;0.009;0.0;[182, 204, 210, 404];levels_randomized_gfx/training_1_67.txt
1000;8;2;0;20;0.008;0.002;0.0;[500, 170, 181, 149];levels_randomized_gfx/training_1_26.txt
1000;1;0;0;5;0.001;0.0;0.0;[169, 479, 167, 185];levels_randomized_gfx/training_785.txt
1000;0;1;0;0;0.0;0.001;0.0;[142, 533, 168, 157];levels_randomized_gfx/training_263.txt
1000;1;18;0;0;0.001;0.018;0.0;[321, 373, 147, 159];levels_randomized_gfx/training_590.txt
1000;4;10;0;0;0.004;0.01;0.0;[166, 409, 264, 161];levels_randomized_gfx/training_457.txt
1000;0;16;0;0;0.0;0.016;0.0;[191, 483, 160, 166];levels_randomized_gfx/training_127.txt
1000;1;0;0;5;0.001;0.0;0.0;[166, 504, 177, 153];levels_randomized_gfx/training_224.txt
1000;2;2;0;0;0.002;0.002;0.0;[166, 170, 203, 461];levels_randomized_gfx/training_1_39.txt
1000;8;4;0;10;0.008;0.004;0.0;[201, 185, 226, 388];levels_randomized_gfx/training_962.txt
1000;0;6;0;0;0.0;0.006;0.0;[155, 284, 181, 380];levels_randomized_gfx/training_152.txt
1000;1;2;0;0;0.001;0.002;0.0;[197, 190, 179, 434];levels_randomized_gfx/training_567.txt
1000;5;5;0;10;0.005;0.005;0.0;[283, 202, 294, 221];levels_randomized_gfx/training_804.txt
1000;4;1;0;10;0.004;0.001;0.0;[182, 173, 192, 453];levels_randomized_gfx/training_165.txt
1000;3;1;0;5;0.003;0.001;0.0;[162, 176, 166, 496];levels_randomized_gfx/training_670.txt
1000;4;32;0;0;0.004;0.032;0.0;[147, 207, 392, 254];levels_randomized_gfx/training_75.txt
1000;4;29;0;0;0.004;0.029;0.0;[166, 180, 369, 285];levels_randomized_gfx/training_180.txt
1000;1;28;0;0;0.001;0.028;0.0;[163, 182, 157, 498];levels_randomized_gfx/training_448.txt
